86,962
86,601
86,274
87,54
87,534
87,534
87,601
87,81
88,569
88,235
88,222
88,88
88,980
89,891
89,796
89,914
89,387
89,458
90,720
90,724
90,643
90,290
90,167
91,821
91,542
91,222
91,440
91,255
92,225
92,920
92,481
92,865
92,794
93,261
93,460
93,851
93,897
93,850
94,737
94,720
94,742
94,289
94,135
95,301
95,877
95,509
95,118
95,175
96,51
96,884
96,352
96,521
96,337
97,811
97,706
97,678
97,222
97,981
98,564
98,397
98,579
98,682
98,791
99,548
99,265
99,643
99,459
99,155
100,666
100,804
100,752
100,559
100,756
101,118
101,134
101,443
101,794
101,418
102,352
102,581
102,681
102,919
102,2
103,387
103,552
103,399
103,871
103,72
104,312
104,205
104,51
104,685
104,771
105,640
105,255
105,118
105,890
105,602
106,174
106,628
106,411
106,830
106,274
107,669
107,920
107,327
107,207
107,218
108,85
108,785
108,746
108,690
108,616
109,559
109,982
109,407
109,579
109,264
110,351
110,699
110,73
110,588
110,203
111,292
111,920
111,313
111,91
111,676
112,272
112,597
112,436
112,35
112,45
113,330
113,279
113,532
113,906
113,457
114,293
114,123
114,478
114,865
114,801
115,272
115,756
115,535
115,171
115,927
116,727
116,238
116,340
116,778
116,716
117,323
117,823
117,301
117,664
117,312
118,388
118,40
118,640
118,840
118,525
119,743
119,361
119,264
119,710
119,420
120,791
120,330
120,50
120,804
120,840
121,722
121,562
121,94
121,255
121,221
122,27
122,606
122,495
122,640
122,140
123,95
123,130
123,194
123,524
123,624
124,135
124,730
124,807
124,807
124,413
125,29
125,210
125,971
125,94
125,352
126,566
126,559
126,571
126,699
126,4
127,693
127,284
127,49
127,931
127,593
128,203
128,992
128,140
128,536
128,256
129,741
129,171
129,821
129,60
129,359
130,858
130,263
130,326
130,399
130,590
131,724
131,774
131,301
131,732
131,637
132,327
132,365
132,612
132,842
132,566
133,918
133,175
133,920
133,179
133,843
134,25
134,894
134,387
134,786
134,22
135,874
135,328
135,152
135,934
135,498
136,143
136,510
136,292
136,636
136,525
137,413
137,651
137,685
137,420
137,274
138,143
138,380
138,772
138,144
138,570
139,981
139,492
139,801
139,903
139,536
140,261
140,754
140,756
140,890
140,165
141,469
141,412
141,109
141,981
141,738
142,835
142,222
142,553
142,836
142,788
143,101
143,439
143,699
143,352
143,777
144,94
144,63
144,175
144,618
144,390
145,177
145,892
145,736
145,981
145,404
146,601
146,553
146,548
146,801
146,32
147,212
147,139
147,836
147,801
147,807
148,490
148,620
148,560
148,673
148,860
149,691
149,317
149,352
149,249
149,310
150,58
150,801
150,395
150,417
150,891
151,13
151,934
151,387
151,921
151,499
152,491
152,125
152,241
152,327
152,514
153,478
153,681
153,700
153,352
153,187
154,604
154,102
154,161
154,297
154,756
155,690
155,443
155,85
155,301
155,537
156,305
156,949
156,949
156,707
156,856
157,299
157,634
157,984
157,681
157,597
158,576
158,746
158,4
158,757
158,640
159,129
159,887
159,406
159,184
159,781
160,555
160,403
160,13
160,892
160,439
161,233
161,916
161,50
161,850
161,128
162,471
162,923
162,4
162,387
162,720
163,560
163,186
163,301
163,730
163,27
164,352
164,778
164,942
164,543
164,697
165,282
165,533
165,690
165,463
165,332
166,421
166,665
166,311
166,805
166,328
167,259
167,613
167,536
167,406
167,403
168,252
168,123
168,894
168,380
168,720
169,380
169,874
169,263
169,804
169,463
170,203
170,884
170,259
170,35
170,4
171,560
171,218
171,664
171,981
171,831
172,305
172,292
172,294
172,842
172,764
173,578
173,659
173,746
173,583
173,272
174,178
174,135
174,261
174,523
174,418
175,621
175,183
175,270
175,353
175,407
176,610
176,57
176,96
176,555
176,968
177,242
177,448
177,578
177,412
177,146
178,268
178,122
178,188
178,921
178,462
179,688
179,166
179,397
179,384
179,900
180,855
180,984
180,352
180,135
180,417
181,803
181,567
181,23
181,524
181,740
182,556
182,370
182,975
182,299
182,453
183,327
183,125
183,85
183,754
183,207
184,218
184,330
184,612
184,659
184,888
185,583
185,310
185,222
185,255
185,221
186,294
186,589
186,918
186,10
186,865
187,796
187,726
187,359
187,273
187,374
188,926
188,63
188,183
188,463
188,581
189,797
189,697
189,478
189,687
189,602
190,117
190,187
190,555
190,56
190,28
191,842
191,926
191,716
191,212
191,329
192,495
192,273
192,331
192,122
192,76
193,405
193,118
193,88
193,968
193,711
194,281
194,751
194,860
194,807
194,299
195,584
195,804
195,870
195,232
195,153
196,844
196,66
196,301
196,380
196,412
197,76
197,724
197,236
197,473
197,387
198,975
198,595
198,8
198,57
198,155
199,88
199,878
199,230
199,140
199,114
200,851
200,439
200,394
200,872
200,264
201,635
201,871
201,831
201,842
201,856
202,510
202,616
202,241
202,390
202,101
203,287
203,677
203,962
203,102
203,746
204,683
204,575
204,681
204,207
204,281
205,980
205,66
205,135
205,473
205,71
206,226
206,379
206,135
206,80
206,844
207,359
207,8
207,646
207,636
207,310
208,559
208,352
208,872
208,550
208,801
209,407
209,868
209,599
209,6
209,78
210,726
210,326
210,976
210,7
210,56
211,289
211,242
211,730
211,509
211,493
212,13
212,764
212,335
212,145
212,796
213,314
213,788
213,591
213,135
213,229
214,387
214,511
214,27
214,699
214,634
215,662
215,169
215,420
215,804
215,607
216,610
216,674
216,76
216,787
216,821
217,330
217,288
217,550
217,607
217,403
218,560
218,312
218,799
218,280
218,595
219,85
219,19
219,163
219,397
219,184
220,340
220,441
220,893
220,929
220,994
221,272
221,555
221,206
221,213
221,202
222,154
222,437
222,274
222,695
222,387
223,499
223,981
223,699
223,505
223,124
224,624
224,259
224,602
224,944
224,730
225,801
225,620
225,560
225,56
225,699
226,842
226,340
226,465
226,904
226,487
227,317
227,397
227,922
227,292
227,778
228,458
228,387
228,126
228,901
228,724
229,654
229,744
229,79
229,285
229,50
230,926
230,626
230,439
230,481
230,235
231,412
231,130
231,535
231,95
231,104
232,126
232,584
232,933
232,624
232,202
233,759
233,4
233,534
233,80
233,120
234,623
234,728
234,847
234,407
234,439
235,523
235,351
235,691
235,732
235,347
236,814
236,618
236,17
236,135
236,181
237,801
237,777
237,166
237,646
237,836
238,66
238,406
238,559
238,387
238,981
239,8
239,795
239,276
239,356
239,717
240,104
240,614
240,380
240,606
240,645
241,29
241,463
241,532
241,642
241,17
242,136
242,80
242,929
242,141
242,135
243,342
243,937
243,693
243,420
243,412
244,447
244,804
244,494
244,412
244,50
245,960
245,858
245,942
245,495
245,228
246,777
246,732
246,59
246,746
246,21
247,88
247,807
247,514
247,934
247,493
248,412
248,973
248,320
248,258
248,383
249,54
249,350
249,579
249,561
249,205
250,364
250,58
250,683
250,670
250,40
251,660
251,314
251,870
251,387
251,259
252,225
252,383
252,397
252,127
252,926
253,236
253,166
253,577
253,666
253,871
254,188
254,587
254,876
254,50
254,380
255,790
255,590
255,57
255,891
255,670
256,981
256,397
256,253
256,874
256,867
257,368
257,437
257,713
257,387
257,259
258,677
258,78
258,515
258,88
258,190
259,387
259,190
259,305
259,4
259,102
260,24
260,934
260,920
260,454
260,772
261,145
261,918
261,948
261,802
261,461
262,10
262,19
262,50
262,564
262,716
263,519
263,40
263,693
263,856
263,388
264,12
264,74
264,555
264,944
264,751
265,892
265,807
265,369
265,559
265,958
266,181
266,534
266,70
266,545
266,830
267,205
267,102
267,294
267,313
267,565
268,155
268,94
268,837
268,372
268,891
269,775
269,519
269,759
269,52
269,980
270,495
270,771
270,469
270,407
270,724
271,419
271,593
271,66
271,518
271,276
272,788
272,840
272,607
272,466
272,140
273,811
273,233
273,871
273,388
273,94
274,835
274,893
274,865
274,355
274,78
275,356
275,584
275,406
275,209
275,27
276,160
276,208
276,631
276,66
276,258
277,330
277,519
277,290
277,793
277,243
278,970
278,600
278,294
278,166
278,627
279,934
279,627
279,920
279,620
279,310
280,596
280,205
280,273
280,12
280,612
281,400
281,675
281,845
281,803
281,642
282,466
282,178
282,974
282,309
282,678
283,584
283,934
283,299
283,414
283,327
284,772
284,102
284,920
284,640
284,454
285,59
285,628
285,443
285,534
285,293
286,548
286,926
286,933
286,150
286,57
287,144
287,279
287,571
287,536
287,403
288,137
288,525
288,570
288,169
288,826
289,796
289,970
289,674
289,12
289,843
290,860
290,219
290,397
290,109
290,159
291,835
291,981
291,311
291,317
291,373
292,800
292,24
292,831
292,672
292,597
293,454
293,559
293,559
293,734
293,13
294,480
294,123
294,743
294,619
294,875
295,223
295,851
295,524
295,642
295,313
296,751
296,301
296,242
296,365
296,724
297,495
297,397
297,534
297,120
297,66
298,950
298,621
298,666
298,973
298,515
299,634
299,187
299,842
299,892
299,639
300,91
300,57
300,225
300,324
300,743
301,844
301,463
301,730
301,13
301,149
302,934
302,301
302,135
302,439
302,710
303,519
303,219
303,54
303,495
303,388
304,506
304,184
304,837
304,795
304,299
305,188
305,685
305,842
305,448
305,112
306,444
306,621
306,584
306,228
306,282
307,970
307,640
307,292
307,481
307,294
308,188
308,53
308,310
308,130
308,433
309,468
309,892
309,150
309,38
309,584
310,811
310,901
310,781
310,534
310,524
311,918
311,892
311,27
311,377
311,380
312,595
312,138
312,301
312,186
312,666
313,352
313,759
313,406
313,934
313,693
314,187
314,317
314,145
314,804
314,856
315,222
315,281
315,226
315,973
315,613
316,944
316,720
316,8
316,131
316,624
317,890
317,557
317,356
317,65
317,242
318,413
318,836
318,29
318,566
318,294
319,463
319,118
319,592
319,835
319,600
320,535
320,183
320,308
320,117
320,273
321,259
321,713
321,361
321,571
321,929
322,847
322,301
322,804
322,101
322,353
323,63
323,249
323,505
323,462
323,534
324,906
324,532
324,182
324,211
324,348
325,871
325,740
325,934
325,877
325,222
326,337
326,905
326,232
326,532
326,996
327,555
327,237
327,804
327,204
327,365
328,642
328,264
328,751
328,222
328,365
329,671
329,380
329,541
329,502
329,263
330,29
330,999
330,559
330,491
330,212
331,134
331,166
331,345
331,23
331,903
332,325
332,125
332,387
332,596
332,297
333,276
333,501
333,356
333,918
333,647
334,918
334,95
334,837
334,317
334,955
335,190
335,230
335,846
335,222
335,590
336,272
336,181
336,309
336,920
336,222
337,560
337,152
337,561
337,373
337,130
338,528
338,448
338,556
338,614
338,648
339,187
339,172
339,95
339,891
339,782
340,200
340,122
340,962
340,261
340,385
341,387
341,242
341,883
341,313
341,439
342,371
342,467
342,872
342,685
342,971
343,369
343,218
343,287
343,674
343,729
344,928
344,607
344,942
344,154
344,791
345,352
345,380
345,710
345,807
345,127
346,627
346,279
346,772
346,143
346,478
347,481
347,165
347,330
347,982
347,397
348,734
348,861
348,177
348,313
348,614
349,888
349,805
349,944
349,491
349,850
350,823
350,975
350,884
350,518
350,926
351,571
351,317
351,221
351,693
351,241
352,321
352,130
352,767
352,640
352,582
353,690
353,394
353,2
353,944
353,800
354,646
354,865
354,95
354,851
354,981
355,941
355,569
355,124
355,576
355,813
356,49
356,533
356,998
356,102
356,934
357,578
357,276
357,597
357,101
357,205
358,378
358,544
358,648
358,808
358,669
359,222
359,631
359,606
359,579
359,310
360,746
360,553
360,233
360,971
360,844
361,71
361,772
361,58
361,509
361,883
362,187
362,101
362,274
362,431
362,179
363,56
363,973
363,135
363,745
363,600
364,840
364,934
364,720
364,301
364,211
365,165
365,146
365,937
365,939
365,662
366,871
366,222
366,387
366,412
366,49
367,463
367,40
367,310
367,856
367,330
368,495
368,641
368,694
368,373
368,774
369,138
369,799
369,466
369,788
369,456
370,348
370,4
370,356
370,413
370,674
371,144
371,136
371,740
371,122
371,800
372,939
372,645
372,140
372,283
372,155
373,71
373,920
373,975
373,875
373,394
374,897
374,624
374,297
374,297
374,406
375,225
375,656
375,314
375,771
375,881
376,311
376,606
376,321
376,396
376,325
377,642
377,767
377,94
377,63
377,418
378,831
378,674
378,222
378,332
378,475
379,528
379,293
379,45
379,333
379,340
380,383
380,624
380,921
380,910
380,835
381,797
381,340
381,403
381,458
381,451
382,877
382,566
382,790
382,340
382,734
383,790
383,325
383,480
383,454
383,904
384,297
384,988
384,295
384,826
384,418
385,447
385,22
385,758
385,524
385,210
386,481
386,400
386,448
386,897
386,988
387,577
387,867
387,998
387,188
387,374
388,884
388,231
388,274
388,332
388,129
389,465
389,8
389,511
389,764
389,596
390,217
390,743
390,790
390,707
390,681
391,259
391,865
391,4
391,405
391,998
392,202
392,456
392,91
392,207
392,78
393,534
393,534
393,297
393,146
393,891
394,756
394,186
394,560
394,575
394,259
395,801
395,394
395,646
395,762
395,565
396,447
396,697
396,203
396,387
396,180
397,71
397,584
397,382
397,716
397,325
398,642
398,258
398,596
398,548
398,284
399,874
399,165
399,365
399,934
399,490
400,387
400,89
400,281
400,203
400,359
401,740
401,350
401,411
401,572
401,928
402,330
402,118
402,634
402,473
402,493
403,759
403,135
403,381
403,263
403,644
404,171
404,480
404,25
404,133
404,562
405,250
405,185
405,784
405,141
405,746
406,352
406,884
406,397
406,66
406,674
407,754
407,397
407,589
407,714
407,153
408,153
408,380
408,900
408,904
408,759
409,140
409,123
409,144
409,145
409,31
410,528
410,920
410,664
410,531
410,751
411,29
411,607
411,179
411,59
411,566
412,884
412,13
412,131
412,231
412,404
413,837
413,975
413,870
413,269
413,606
414,184
414,942
414,104
414,236
414,411
415,693
415,975
415,394
415,314
415,284
416,595
416,129
416,635
416,634
416,443
417,978
417,274
417,836
417,590
417,188
418,646
418,207
418,380
418,261
418,270
419,340
419,76
419,821
419,920
419,919
420,625
420,305
420,245
420,532
420,204
421,738
421,644
421,737
421,627
421,131
422,77
422,937
422,872
422,884
422,649
423,609
423,387
423,230
423,942
423,842
424,188
424,210
424,310
424,417
424,931
425,352
425,123
425,975
425,479
425,385
426,168
426,648
426,561
426,242
426,10
427,518
427,805
427,236
427,163
427,460
428,109
428,248
428,463
428,53
428,222
429,665
429,3
429,493
429,672
429,166
430,448
430,387
430,746
430,746
430,156
431,169
431,565
431,791
431,37
431,871
432,745
432,589
432,523
432,49
432,875
433,99
433,138
433,593
433,659
433,642
434,610
434,597
434,469
434,411
434,836
435,301
435,802
435,365
435,962
435,96
436,124
436,495
436,131
436,330
436,46
437,76
437,264
437,366
437,494
437,600
438,984
438,380
438,916
438,342
438,514
439,301
439,286
439,510
439,279
439,781
440,306
440,535
440,359
440,865
440,716
441,981
441,623
441,921
441,748
441,273
442,614
442,202
442,282
442,231
442,884
443,335
443,745
443,458
443,640
443,992
444,552
444,185
444,797
444,830
444,848
445,404
445,265
445,334
445,919
445,10
446,284
446,24
446,936
446,27
446,348
447,297
447,205
447,749
447,837
447,104
448,724
448,570
448,296
448,406
448,250
449,308
449,519
449,29
449,352
449,461
450,728
450,193
450,721
450,662
450,690
451,109
451,646
451,221
451,321
451,178
452,920
452,258
452,644
452,787
452,853
453,565
453,535
453,666
453,807
453,534
454,130
454,299
454,751
454,268
454,481
455,258
455,418
455,181
455,801
455,403
456,207
456,222
456,904
456,348
456,756
457,123
457,326
457,672
457,62
457,597
458,710
458,878
458,609
458,549
458,929
459,823
459,550
459,646
459,718
459,272
460,91
460,746
460,761
460,99
460,830
461,50
461,299
461,892
461,301
461,479
462,254
462,501
462,955
462,681
462,134
463,299
463,778
463,918
463,287
463,71
464,719
464,795
464,332
464,330
464,48
465,579
465,396
465,867
465,211
465,448
466,666
466,536
466,192
466,817
466,24
467,813
467,259
467,881
467,794
467,871
468,707
468,187
468,264
468,373
468,129
469,727
469,877
469,674
469,699
469,314
470,233
470,123
470,192
470,806
470,579
471,225
471,979
471,665
471,843
471,478
472,443
472,891
472,258
472,259
472,601
473,261
473,406
473,825
473,589
473,343
474,536
474,819
474,54
474,746
474,795
475,502
475,348
475,181
475,101
475,746
476,920
476,920
476,569
476,439
476,348
477,342
477,423
477,70
477,388
477,524
478,514
478,578
478,942
478,374
478,473
479,525
479,793
479,293
479,165
479,672
480,49
480,130
480,569
480,284
480,317
481,879
481,25
481,681
481,929
481,255
482,384
482,728
482,561
482,957
482,707
483,460
483,301
483,674
483,161
483,737
484,584
484,27
484,127
484,934
484,583
485,380
485,310
485,801
485,815
485,764
486,565
486,625
486,313
486,223
486,874
487,514
487,934
487,49
487,413
487,529
488,656
488,28
488,876
488,968
488,746
489,78
489,551
489,255
489,256
489,601
490,95
490,71
490,644
490,350
490,340
491,740
491,606
491,114
491,202
491,221
492,284
492,131
492,285
492,31
492,716
493,840
493,60
493,294
493,135
493,348
494,228
494,439
494,745
494,159
494,592
495,567
495,788
495,340
495,754
495,144
496,548
496,740
496,729
496,625
496,223
497,42
497,693
497,480
497,971
497,837
498,613
498,406
498,461
498,138
498,4
499,707
499,285
499,757
499,676
499,812
500,931
500,491
500,80
500,19
500,737
501,205
501,339
501,850
501,403
501,666
502,668
502,893
502,330
502,203
502,380
503,787
503,996
503,921
503,824
503,714
504,473
504,589
504,443
504,57
504,570
505,968
505,20
505,228
505,576
505,60
506,518
506,592
506,872
506,348
506,532
507,840
507,91
507,154
507,860
507,818
508,670
508,38
508,317
508,47
508,204
509,726
509,673
509,299
509,984
509,340
510,803
510,600
510,956
510,63
510,67
511,387
511,27
511,473
511,122
511,514
512,576
512,71
512,167
512,91
512,687
513,527
513,167
513,844
513,509
513,553
514,932
514,564
514,208
514,187
514,294
515,551
515,317
515,403
515,643
515,351
516,519
516,225
516,510
516,301
516,412
517,494
517,338
517,810
517,998
517,327
518,151
518,159
518,301
518,135
518,485
519,325
519,727
519,581
519,293
519,380
520,758
520,881
520,693
520,636
520,872
521,892
521,649
521,899
521,331
521,186
522,164
522,310
522,823
522,746
522,939
523,135
523,330
523,536
523,830
523,765
524,213
524,463
524,579
524,330
524,469
525,518
525,707
525,2
525,57
525,642
526,867
526,120
526,769
526,942
526,942
527,29
527,7
527,233
527,246
527,175
528,360
528,934
528,271
528,259
528,569
529,253
529,302
529,155
529,350
529,420
530,310
530,831
530,330
530,519
530,418
531,595
531,872
531,80
531,842
531,78
532,66
532,123
532,259
532,886
532,241
533,177
533,91
533,625
533,576
533,184
534,406
534,359
534,35
534,332
534,944
535,480
535,737
535,297
535,303
535,729
536,962
536,921
536,480
536,625
536,218
537,493
537,89
537,867
537,872
537,524
538,842
538,481
538,242
538,726
538,53
539,690
539,294
539,734
539,646
539,756
540,624
540,559
540,850
540,986
540,566
541,301
541,646
541,519
541,271
541,274
542,439
542,904
542,666
542,284
542,469
543,646
543,691
543,691
543,299
543,292
544,229
544,459
544,117
544,228
544,520
545,762
545,323
545,454
545,349
545,939
546,976
546,521
546,42
546,380
546,843
547,4
547,811
547,934
547,300
547,12
548,742
548,559
548,13
548,986
548,444
549,931
549,685
549,301
549,690
549,860
550,903
550,274
550,412
550,326
550,560
551,534
551,359
551,697
551,850
551,765
552,466
552,461
552,95
552,380
552,94
553,532
553,440
553,603
553,772
553,694
554,161
554,467
554,305
554,128
554,420
555,197
555,397
555,850
555,439
555,932
556,807
556,646
556,651
556,41
556,236
557,565
557,279
557,640
557,9
557,448
558,728
558,524
558,406
558,245
558,332
559,373
559,223
559,361
559,867
559,171
560,387
560,499
560,118
560,325
560,640
561,109
561,138
561,716
561,233
561,350
562,98
562,83
562,313
562,403
562,632
563,289
563,458
563,552
563,746
563,938
564,276
564,440
564,871
564,724
564,504
565,783
565,624
565,831
565,187
565,89
566,521
566,180
566,406
566,320
566,78
567,929
567,403
567,91
567,858
567,495
568,287
568,541
568,304
568,124
568,334
569,542
569,89
569,535
569,743
569,56
570,775
570,301
570,403
570,610
570,768
571,627
571,627
571,827
571,725
571,320
572,534
572,492
572,955
572,243
572,387
573,243
573,420
573,54
573,59
573,707
574,166
574,644
574,645
574,89
574,352
575,275
575,261
575,439
575,171
575,691
576,839
576,534
576,605
576,153
576,901
577,678
577,675
577,970
577,693
577,439
578,901
578,226
578,919
578,831
578,551
579,784
579,904
579,76
579,797
579,650
580,752
580,82
580,529
580,299
580,225
581,228
581,41
581,767
581,273
581,252
582,534
582,623
582,616
582,499
582,850
583,130
583,4
583,49
583,325
583,555
584,821
584,13
584,276
584,542
584,211
585,856
585,287
585,981
585,538
585,640
586,897
586,644
586,387
586,154
586,154
587,78
587,463
587,403
587,756
587,50
588,640
588,850
588,752
588,317
588,604
589,248
589,259
589,702
589,535
589,228
590,850
590,529
590,962
590,109
590,241
591,138
591,181
591,889
591,273
591,380
592,764
592,980
592,394
592,204
592,934
593,920
593,175
593,521
593,918
593,881
594,417
594,534
594,559
594,793
594,231
595,441
595,840
595,835
595,164
595,459
596,921
596,595
596,78
596,975
596,481
597,330
597,348
597,136
597,57
597,166
598,962
598,330
598,981
598,306
598,626
599,672
599,959
599,670
599,77
599,887
600,921
600,559
600,926
600,414
600,794
601,225
601,181
601,804
601,535
601,73
602,738
602,595
602,651
602,814
602,804
603,934
603,392
603,728
603,146
603,551
604,525
604,183
604,27
604,734
604,309
605,696
605,893
605,865
605,934
605,536
606,404
606,661
606,667
606,913
606,759
607,88
607,60
607,440
607,651
607,305
608,249
608,502
608,985
608,153
608,327
609,644
609,289
609,311
609,191
609,40
610,998
610,655
610,856
610,258
610,135
611,348
611,614
611,672
611,406
611,466
612,76
612,218
612,934
612,33
612,795
613,280
613,569
613,663
613,559
613,620
614,919
614,423
614,458
614,944
614,509
615,582
615,504
615,584
615,572
615,602
616,756
616,801
616,674
616,710
616,764
617,867
617,543
617,595
617,251
617,779
618,765
618,455
618,310
618,642
618,523
619,650
619,152
619,324
619,590
619,893
620,259
620,94
620,610
620,518
620,980
621,286
621,857
621,134
621,554
621,264
622,808
622,482
622,135
622,30
622,736
623,85
623,640
623,249
623,807
623,227
624,602
624,414
624,745
624,49
624,131
625,128
625,225
625,900
625,4
625,716
626,822
626,744
626,888
626,150
626,693
627,920
627,333
627,716
627,11
627,856
628,144
628,258
628,448
628,805
628,560
629,339
629,509
629,330
629,691
629,25
630,355
630,299
630,167
630,218
630,784
631,565
631,534
631,719
631,274
631,387
632,794
632,934
632,820
632,249
632,181
633,807
633,926
633,289
633,480
633,424
634,88
634,207
634,91
634,904
634,791
635,380
635,699
635,934
635,324
635,740
636,822
636,222
636,942
636,218
636,553
637,145
637,920
637,920
637,348
637,348
638,21
638,921
638,714
638,436
638,312
639,650
639,765
639,485
639,443
639,664
640,738
640,286
640,282
640,4
640,920
641,707
641,719
641,746
641,484
641,460
642,299
642,693
642,282
642,903
642,347
643,305
643,35
643,934
643,380
643,851
644,968
644,681
644,383
644,261
644,430
645,971
645,799
645,681
645,53
645,53
646,190
646,139
646,397
646,975
646,348
647,49
647,155
647,418
647,482
647,201
648,458
648,554
648,230
648,407
648,795
649,602
649,551
649,83
649,386
649,643
650,558
650,893
650,616
650,909
650,66
651,933
651,13
651,944
651,272
651,824
652,379
652,962
652,823
652,276
652,642
653,480
653,541
653,642
653,897
653,50
654,601
654,387
654,410
654,720
654,181
655,976
655,589
655,870
655,759
655,865
656,720
656,241
656,74
656,428
656,171
657,579
657,870
657,269
657,716
657,549
658,152
658,374
658,155
658,624
658,955
659,857
659,817
659,286
659,548
659,746
660,613
660,942
660,78
660,340
660,461
661,744
661,294
661,934
661,350
661,730
662,499
662,4
662,118
662,560
662,153
663,892
663,974
663,741
663,693
663,66
664,804
664,19
664,481
664,331
664,490
665,749
665,892
665,352
665,403
665,453
666,448
666,218
666,281
666,879
666,223
667,734
667,981
667,678
667,71
667,168
668,836
668,223
668,525
668,979
668,441
669,232
669,352
669,893
669,584
669,878
670,218
670,772
670,811
670,155
670,150
671,796
671,891
671,738
671,699
671,949
672,181
672,281
672,713
672,428
672,565
673,8
673,222
673,537
673,95
673,690
674,406
674,208
674,91
674,919
674,311
675,146
675,697
675,80
675,662
675,581
676,668
676,259
676,634
676,378
676,972
677,643
677,110
677,576
677,782
677,60
678,135
678,840
678,795
678,259
678,265
679,436
679,81
679,955
679,479
679,45
680,384
680,397
680,137
680,801
680,939
681,205
681,443
681,478
681,13
681,975
682,583
682,934
682,10
682,448
682,286
683,981
683,109
683,10
683,634
683,579
684,872
684,399
684,477
684,552
684,365
685,91
685,734
685,578
685,35
685,458
686,181
686,222
686,534
686,660
686,138
687,145
687,258
687,903
687,296
687,177
688,743
688,717
688,577
688,876
688,420
689,603
689,222
689,78
689,669
689,458
690,918
690,68
690,135
690,752
690,335
691,621
691,502
691,140
691,495
691,181
692,743
692,403
692,40
692,478
692,289
693,511
693,982
693,796
693,948
693,578
694,524
694,830
694,27
694,534
694,118
695,6
695,818
695,620
695,284
695,744
696,561
696,318
696,351
696,60
696,216
697,255
697,787
697,579
697,974
697,249
698,68
698,135
698,404
698,932
698,317
699,642
699,152
699,501
699,29
699,978
